kepid	koi_period	koi_time0bk	koi_duration	koi_depth	koi_ror	koi_prad	koi_quarters	koi_disposition
9411166	1.954525966	132.2967900	2.09440	3.9280e+02	0.019224	2.38	11111111111111111000000000000000	CONFIRMED
4989057	7.234003810	137.6774200	2.16500	4.5330e+02	0.019155	1.78	11110111011101110000000000000000	CONFIRMED
9834040	6.774089840	135.9552400	2.62150	5.2030e+02	0.020933	2.50	11111111111111111000000000000000	CONFIRMED
6152974	20.172024672	141.2091820	3.14880	5.3681e+03	0.066137	6.24	11111111111111111000000000000000	CONFIRMED
8802693	26.410441990	149.3954100	3.07150	9.9110e+02	0.030510	2.45	11111111111111111000000000000000	CONFIRMED
6061773	8.277457640	138.2566700	2.71300	1.9720e+02	0.012663	2.46	11111111111111111000000000000000	CONFIRMED
10024701	14.375045820	139.0592400	3.20800	2.5110e+02	0.017825	2.05	11111101110111011000000000000000	CONFIRMED
3239671	147.973910000	263.0856100	6.85400	1.2671e+03	0.032114	3.33	11111111111111111000000000000000	CONFIRMED
9304101	13.245034820	142.0057300	4.40780	1.5610e+02	0.011651	1.77	11111111111111111000000000000000	CONFIRMED
11360571	77.255072600	159.3239900	10.21400	5.8950e+02	0.024976	3.70	11111111111111111000000000000000	CONFIRMED
6035124	3.856906860	134.4740500	2.08080	1.2780e+02	0.010442	0.93	11111111111111111000000000000000	CONFIRMED
8160953	116.331173900	173.6888700	7.02500	1.5863e+03	0.035703	3.26	11111111111111111000000000000000	CONFIRMED
4157325	6.319435530	132.2289200	3.34220	5.8110e+02	0.024241	2.71	00011111111111111000000000000000	CONFIRMED
4157325	12.209517550	360.3204000	4.18080	5.3810e+02	0.023354	2.61	00011111111111111000000000000000	CONFIRMED
9955598	68.958447000	179.0815800	3.12800	1.2330e+02	0.011473	1.11	11111111111111111000000000000000	CONFIRMED
10723750	18.795912760	145.8218540	7.52350	2.4314e+03	0.048106	7.39	11111111111111111000000000000000	CONFIRMED
5770074	63.038036600	169.1216100	7.37020	6.5870e+02	0.023298	2.59	11110111011101110000000000000000	CONFIRMED
10136549	9.693150230	132.8136200	5.67250	1.4180e+02	0.011760	1.89	11111111111111111000000000000000	CONFIRMED
12154526	56.188643600	146.3794500	6.52720	3.4620e+02	0.019925	2.56	11111111111111111000000000000000	CONFIRMED
6665512	6.921014520	135.6434300	4.35910	5.2970e+02	0.023135	1.48	11111111111111111000000000000000	CONFIRMED
10525027	3.273447840	134.4502300	1.72920	2.6250e+02	0.014934	0.81	11111111111111111000000000000000	CONFIRMED
11069176	15.378901400	143.4062900	4.66200	1.8510e+02	0.012520	2.94	11111111111111111000000000000000	CONFIRMED
10005758	134.478518900	169.2814100	5.92880	4.0335e+03	0.072121	10.52	11111111111111111000000000000000	CONFIRMED
5864975	98.717933200	131.5869400	6.59300	7.3200e+03	0.081484	6.99	11001100110111011000000000000000	CONFIRMED
2975770	71.525439380	191.6914700	5.91890	5.9043e+03	0.067810	5.76	00110011001100110000000000000000	CONFIRMED
7877496	1.720861290	133.0209998	2.02430	1.0184e+04	0.099872	13.25	11111111111111111000000000000000	CONFIRMED
7286173	56.434993300	151.4108200	4.73810	5.8000e+02	0.021706	2.37	11111111111111111000000000000000	CONFIRMED
11126381	33.788802800	153.6538400	5.49600	6.4920e+02	0.023375	2.71	11111110111011101000000000000000	CONFIRMED
4149450	3.215109385	133.7774700	4.36500	1.5800e+02	0.015061	1.54	11111111111111111000000000000000	CONFIRMED
10136549	3.292767970	133.0074100	4.80690	8.0700e+01	0.008673	1.39	11111111111111111000000000000000	CONFIRMED
5511081	13.727103340	138.7447300	7.34190	1.9920e+02	0.012888	2.38	11110111011101110000000000000000	CONFIRMED
5511081	24.311003100	137.0394000	8.76820	1.8440e+02	0.012424	2.30	11110111011101110000000000000000	CONFIRMED
5511081	44.430405900	143.5462000	10.30600	2.3850e+02	0.014103	2.61	11110111011101110000000000000000	CONFIRMED
5511081	9.341459250	132.3858100	6.18000	8.1700e+01	0.008438	1.56	11110111011101110000000000000000	CONFIRMED
10978763	4.977604470	134.6730400	2.57190	2.8730e+02	0.015682	1.75	11111111111111111000000000000000	CONFIRMED
11069176	21.128565500	149.2763200	3.85200	1.7670e+02	0.012237	2.88	11111111111111111000000000000000	CONFIRMED
6152974	7.518545370	132.5307800	2.84500	2.8670e+02	0.015061	1.42	11111111111111111000000000000000	CONFIRMED
5631630	25.961900670	138.9690800	6.27320	3.5030e+02	0.017211	3.25	11111011101110111000000000000000	CONFIRMED
6504954	130.354392900	144.0602200	6.47400	5.1287e+03	0.069460	7.70	11110111011101110000000000000000	CONFIRMED
9410930	1.855557556	137.1810280	2.35672	1.0570e+04	0.097147	10.05	11111111111111111000000000000000	CONFIRMED
10676014	16.781757880	139.7935600	3.73860	9.0800e+02	0.027823	2.25	11111101110111011000000000000000	CONFIRMED
9520838	105.303509300	207.1701500	6.21400	1.3622e+03	0.033268	3.18	11111111111111111000000000000000	CONFIRMED
8167996	2.549562652	132.6080300	1.69990	4.9510e+02	0.020119	1.11	11111111111111111000000000000000	CONFIRMED
8167996	13.969501810	132.1706200	1.58710	1.1100e+03	0.036995	2.04	11111111111111111000000000000000	CONFIRMED
8167996	5.212301710	132.7105200	2.09800	4.3000e+02	0.018794	1.04	11111111111111111000000000000000	CONFIRMED
6773862	17.760765240	137.5077800	1.66790	1.2872e+03	0.034334	1.93	11111111111111111000000000000000	CONFIRMED
10978763	10.558404790	136.3444900	3.36600	1.9420e+02	0.012634	1.41	11111111111111111000000000000000	CONFIRMED
10978763	6.988009530	132.5696400	3.10300	1.9320e+02	0.012445	1.39	11111111111111111000000000000000	CONFIRMED
5202905	22.824514400	144.4684300	6.61700	3.2270e+02	0.016692	3.36	11111011101110111000000000000000	CONFIRMED
9072190	49.101109300	136.4726500	6.34100	8.4560e+02	0.027082	3.28	11111111111111111000000000000000	CONFIRMED
5384079	7.056751450	132.5351200	2.02610	1.3000e+02	0.010978	1.68	11111111111111111000000000000000	CONFIRMED
9839821	34.853690300	164.0466800	5.33300	7.6770e+02	0.025958	2.40	11111111111111111000000000000000	CONFIRMED
4056616	2.414348680	132.4287800	1.27010	1.9100e+02	0.012299	0.97	11111111111111111000000000000000	CONFIRMED
8492026	4.306563890	132.4409800	4.11070	2.5700e+02	0.017299	1.95	10101010101010101000000000000000	CONFIRMED
11017901	7.794302043	137.2603850	1.10810	3.3874e+03	0.153996	16.51	11111110111011101000000000000000	CONFIRMED
5088591	14.532448300	140.7240700	3.13000	1.3559e+03	0.033083	3.11	11111111111111111000000000000000	CONFIRMED
11298298	5.248667607	135.5167080	1.91700	6.0120e+02	0.025690	2.84	11111111111111111000000000000000	CONFIRMED
10187159	7.964314920	136.8164600	1.53420	7.4600e+02	0.024538	2.44	11111111111111111000000000000000	CONFIRMED
10619192	1.485710994	132.7935653	2.28740	2.0824e+04	0.130256	14.48	11111101110111011000000000000000	CONFIRMED
4939346	71.311659800	132.3923900	8.81300	2.1380e+03	0.042352	4.94	01111011101110111000000000000000	CONFIRMED
10190777	1.411230023	132.6419250	1.43250	3.8820e+02	0.021233	1.71	11111111111111111000000000000000	CONFIRMED
9651234	96.915170700	187.0895500	6.06500	8.6280e+02	0.027419	2.37	11111111111111111000000000000000	CONFIRMED
7045496	13.474727420	133.4899900	2.59950	7.2960e+02	0.024440	1.96	11111111111111111000000000000000	CONFIRMED
8750043	2.295035150	132.6932900	1.65400	1.7210e+02	0.011933	1.18	11111111111111111000000000000000	CONFIRMED
9973109	27.495634000	133.2853800	4.85800	4.8330e+02	0.021247	2.11	11111101110111011000000000000000	CONFIRMED
6226290	14.088264420	137.3433400	4.18470	8.8940e+02	0.027205	2.66	01111111111111111000000000000000	CONFIRMED
9595827	3.905081685	133.4150433	2.82130	2.1340e+04	0.131910	12.78	11111111111111111000000000000000	CONFIRMED
9349482	110.964370600	187.0462100	12.83100	1.2832e+03	0.035366	2.11	11111111111111111000000000000000	CONFIRMED
4644952	6.941358240	137.5437000	1.88990	8.2500e+02	0.030784	2.96	11111111111111111000000000000000	CONFIRMED
2987027	17.276296682	133.8391720	3.94738	1.0458e+04	0.090661	7.31	11111111111111111000000000000000	CONFIRMED
4644952	31.782111700	134.8645000	3.85600	5.7020e+02	0.021609	2.08	11111111111111111000000000000000	CONFIRMED
4644952	4.362732330	135.2334200	2.23750	3.4160e+02	0.018280	1.76	11111111111111111000000000000000	CONFIRMED
8978528	18.684837700	136.1458700	3.79650	1.2515e+03	0.032436	1.93	11111111111111111000000000000000	CONFIRMED
8978528	7.416347010	135.8537200	2.13620	5.0550e+02	0.020845	1.24	11111111111111111000000000000000	CONFIRMED
9967771	9.917242680	135.1389000	3.22410	4.5790e+02	0.021657	2.85	11111101110111011000000000000000	CONFIRMED
11622600	82.534118800	209.1276300	4.85560	1.8954e+03	0.038637	2.45	11111111111111111000000000000000	CONFIRMED
10454632	20.160378580	144.3428100	4.13000	3.4360e+02	0.022072	1.75	11111111111111111000000000000000	CONFIRMED
10005788	10.994708910	137.3576900	1.59290	8.8470e+02	0.026796	1.71	11111111111111111000000000000000	CONFIRMED
2438513	12.184200060	139.0564400	2.50140	4.9930e+02	0.022196	2.59	11111111111111111000000000000000	CONFIRMED
6356207	3.764170120	132.3546200	2.01110	5.5840e+02	0.021335	1.70	00011111111111111000000000000000	CONFIRMED
8564674	5.929722370	135.4981100	2.51800	4.1210e+02	0.018387	1.92	11111111111111111000000000000000	CONFIRMED
8564674	12.247612100	138.2196000	3.20900	4.0270e+02	0.018189	1.90	11111111111111111000000000000000	CONFIRMED
8578780	13.590515470	133.0721700	3.78400	6.2190e+02	0.022536	2.40	11111111111111111000000000000000	CONFIRMED
4544907	46.877672400	137.6679100	10.04100	5.3980e+02	0.024183	2.62	11111111111111111000000000000000	CONFIRMED
7761918	89.193573700	217.8218400	4.01040	8.6830e+02	0.026970	3.81	11111111111111111000000000000000	CONFIRMED
8240797	13.093909110	144.5250000	2.28050	3.9870e+02	0.021118	2.20	11111111111111111000000000000000	CONFIRMED
8240797	4.915385452	132.6944800	2.77570	2.2550e+02	0.014007	1.46	11111111111111111000000000000000	CONFIRMED
9455325	9.767859110	139.4396800	2.16490	5.8540e+02	0.027327	2.54	11111111111111111000000000000000	CONFIRMED
3098810	40.809573430	142.6921800	3.15800	4.3610e+02	0.024227	3.44	11111111111111111000000000000000	CONFIRMED
8367644	22.085515990	135.2343200	2.17270	3.1574e+03	0.054067	3.34	00011111111111111000000000000000	CONFIRMED
10332883	1.151166776	133.2317660	1.09070	5.7840e+02	0.021882	1.28	11111111111111111000000000000000	CONFIRMED
9305831	3.246732048	133.3791650	3.05350	6.9982e+03	0.077925	12.40	11111111111111111000000000000000	CONFIRMED
11656918	62.138597900	161.1483400	4.29380	8.8630e+02	0.029043	5.14	11111111111111111000000000000000	CONFIRMED
4636578	17.848508350	148.3911700	5.89190	3.9120e+02	0.020563	3.29	11111111111111111000000000000000	CONFIRMED
4636578	26.136344300	131.6179600	6.61300	3.6220e+02	0.017510	2.80	11111111111111111000000000000000	CONFIRMED
4636578	11.189570900	140.6350400	5.30000	1.4330e+02	0.011323	1.81	11111111111111111000000000000000	CONFIRMED
11923284	2.757977384	131.8790700	2.14890	2.1100e+02	0.015478	1.69	11111111111111111000000000000000	CONFIRMED
5621125	14.800750820	132.8217900	5.76200	5.0140e+02	0.020773	17.38	11111111111111111000000000000000	CONFIRMED
9872283	3.126861192	133.7249590	1.19260	7.9460e+02	0.026786	5.12	11111111111111111000000000000000	CONFIRMED
7870032	16.877257750	138.6490700	3.79170	8.1840e+02	0.026718	2.54	11111111111111111000000000000000	CONFIRMED
9597058	12.057056590	135.4159500	2.34620	5.2390e+02	0.021488	1.96	11111111111111111000000000000000	CONFIRMED
4035640	28.267273850	140.9256100	4.58390	1.1602e+03	0.030268	2.93	11111111111111111000000000000000	CONFIRMED
6205228	3.770590654	133.3908800	2.02900	3.1440e+02	0.016172	2.13	11111111111111111000000000000000	CONFIRMED
11758544	2.707306400	132.4306800	3.43780	6.9500e+01	0.007624	1.36	11111111111111111000000000000000	CONFIRMED
3118797	66.415978900	188.1398800	7.06100	2.0532e+03	0.041515	3.44	00011111111111111000000000000000	CONFIRMED
7747425	8.010392900	135.3182300	4.27130	2.9410e+02	0.015473	1.88	11111111111111111000000000000000	CONFIRMED
7747425	27.666637500	143.8634300	6.31500	3.2400e+02	0.016826	2.04	11111111111111111000000000000000	CONFIRMED
7747425	5.195593980	132.7217800	3.74800	1.1600e+02	0.009719	1.18	11111111111111111000000000000000	CONFIRMED
7102316	57.248851800	184.6864000	6.08300	1.4556e+03	0.034581	3.19	01111111111111111000000000000000	CONFIRMED
7102316	37.055172600	200.2017600	5.43900	1.0288e+03	0.034562	3.19	01111111111111111000000000000000	CONFIRMED
9489524	16.332699810	136.9090900	2.17400	3.0040e+02	0.019073	1.61	11111111111111111000000000000000	CONFIRMED
9489524	10.055502670	173.2234000	2.95100	1.4770e+02	0.010883	0.92	11111111111111111000000000000000	CONFIRMED
5940165	9.304138780	140.3386800	1.92540	6.3730e+02	0.023226	1.67	11110111011101110000000000000000	CONFIRMED
8277797	4.337220070	132.8515200	2.49730	3.5850e+02	0.017003	1.63	11111111111111111000000000000000	CONFIRMED
8277797	1.653889476	132.1884500	1.72420	1.2440e+02	0.010095	0.97	11111111111111111000000000000000	CONFIRMED
5124667	150.878319800	206.6922300	8.67970	6.5990e+02	0.023020	4.37	11111111111111111000000000000000	CONFIRMED
2989404	3.553831111	134.6406600	3.10290	1.9180e+02	0.013709	1.62	11111111111111111000000000000000	CONFIRMED
2989404	1.678326300	136.0525900	2.51230	1.4630e+02	0.013260	1.57	11111111111111111000000000000000	CONFIRMED
11413812	5.653781630	131.7115400	1.94830	3.6680e+02	0.017893	1.82	11111111111111111000000000000000	CONFIRMED
9549648	5.991858270	136.8824400	1.72150	1.8630e+02	0.014875	2.75	11111111111111111000000000000000	CONFIRMED
10063802	120.018355100	134.1874200	11.63700	8.8600e+02	0.028322	4.54	11111111111111111000000000000000	CONFIRMED
11074178	14.305175790	135.0630100	4.53500	8.6340e+02	0.033025	3.05	11111110111011101000000000000000	CONFIRMED
11074178	9.181891220	132.4050500	4.34300	3.6360e+02	0.023538	2.17	11111110111011101000000000000000	CONFIRMED
5942808	2.935362067	136.1841500	1.50430	1.0526e+03	0.035096	3.15	00010111011101110000000000000000	CONFIRMED
6206214	13.539535950	143.1562900	4.38900	1.3420e+02	0.010628	2.32	11111111111111111000000000000000	CONFIRMED
8959839	22.708237500	133.7211400	3.50300	2.9880e+02	0.015865	1.72	11111111111111111000000000000000	CONFIRMED
7672097	7.970339850	136.5577500	2.66750	4.9080e+02	0.020226	1.81	11111111111111111000000000000000	CONFIRMED
5599774	8.496404370	138.7359500	2.21280	8.3400e+02	0.027616	2.14	11110111011101110000000000000000	CONFIRMED
8099138	66.184364600	141.6225900	5.15500	5.6050e+02	0.025433	2.72	11111111111111111000000000000000	CONFIRMED
7033233	2.032318856	132.6439400	1.15960	2.8750e+02	0.015039	1.12	11111111111111111000000000000000	CONFIRMED
6383785	3.622755060	132.9926700	2.78680	1.8060e+02	0.012192	1.62	11111111111111111000000000000000	CONFIRMED
9411412	2.892216772	132.8772600	1.35960	3.6050e+02	0.019577	1.31	11111111111111111000000000000000	CONFIRMED
7008211	187.746606000	157.3506400	5.88500	1.5830e+03	0.035869	2.95	11111111111111111000000000000000	CONFIRMED
7620413	2.543063763	132.6815900	2.84730	1.5200e+02	0.011173	1.26	11111111111111111000000000000000	CONFIRMED
4545187	3.177414601	134.4788920	1.52620	1.1343e+03	0.034227	2.65	11111111111111111000000000000000	CONFIRMED
10854546	2.168451063	132.1410700	1.45800	4.6690e+02	0.019923	2.41	11111111111111111000000000000000	CONFIRMED
11774991	37.815415700	141.1034600	4.66200	2.8640e+02	0.015706	1.21	11111111111111111000000000000000	CONFIRMED
11774991	53.578305200	171.1857000	5.19400	2.2490e+02	0.015126	1.16	11111111111111111000000000000000	CONFIRMED
8261920	33.136286100	169.5067600	4.16300	8.2520e+02	0.029482	2.05	01111111111111111000000000000000	CONFIRMED
8261920	7.725136190	176.8020200	2.04200	3.8220e+02	0.024589	1.71	01111111111111111000000000000000	CONFIRMED
9112931	10.712534750	137.1649900	2.71860	1.1986e+03	0.034061	2.02	00011111111111111000000000000000	CONFIRMED
9071593	32.563524900	163.4603800	5.41800	5.7830e+02	0.021865	2.05	11111111111111111000000000000000	CONFIRMED
8126558	12.191404050	136.3367700	1.88320	6.6580e+02	0.023339	2.46	11111111111111111000000000000000	CONFIRMED
11811193	6.117849720	133.6187300	3.45800	6.0500e+01	0.007241	1.05	11111111111111111000000000000000	CONFIRMED
3734418	3.975996290	133.6223800	2.20290	2.0600e+02	0.013018	1.11	11111111111111111000000000000000	CONFIRMED
8681734	7.684785040	137.6403500	2.44700	2.7410e+02	0.014831	1.47	11111111111111111000000000000000	CONFIRMED
10212441	15.044709800	133.2089500	5.82300	9.7900e+01	0.009046	1.51	11111111111111111000000000000000	CONFIRMED
8247771	1.118547814	132.8482600	1.55340	2.3480e+02	0.013601	0.98	11111111111111111000000000000000	CONFIRMED
8165946	6.421999190	134.5803700	2.61920	1.6160e+02	0.011701	1.25	11111111111111111000000000000000	CONFIRMED
12017109	9.753740330	134.0601400	2.34800	4.3080e+02	0.019066	1.87	11111111111111111000000000000000	CONFIRMED
9225395	81.315305200	175.9957000	5.80700	7.1550e+02	0.023917	2.55	11111111111111111000000000000000	CONFIRMED
10709622	51.328352700	177.6741800	9.35700	6.9230e+02	0.025029	3.06	11111111111111111000000000000000	CONFIRMED
11499228	19.791938900	149.3071900	3.78700	3.8370e+02	0.022714	2.58	11111110111011101000000000000000	CONFIRMED
9022166	26.847596200	142.1702300	10.06800	2.5410e+02	0.014740	3.20	10101010101010101000000000000000	CONFIRMED
10965588	62.891749300	139.1277800	6.83100	7.9100e+02	0.026810	2.50	11111110111011101000000000000000	CONFIRMED
10670119	14.871497730	137.6957300	2.40760	9.4490e+02	0.027799	1.59	00011111111111111000000000000000	CONFIRMED
10670119	2.732767897	354.0958100	1.11020	6.1310e+02	0.024752	1.42	00011111111111111000000000000000	CONFIRMED
8491277	9.613753160	132.1856790	4.65400	7.9790e+02	0.026947	3.27	11111111111111111000000000000000	CONFIRMED
8613535	29.968591700	147.8598000	6.67800	3.0950e+02	0.016258	1.91	11111111111111111000000000000000	CONFIRMED
12256520	33.240798500	143.4668300	4.67500	3.4190e+02	0.016680	1.51	11111111111111111000000000000000	CONFIRMED
5629538	15.187270490	134.0549500	4.50900	2.9250e+02	0.017654	1.94	11111011101110111000000000000000	CONFIRMED
8561231	28.685321200	159.8709400	6.30700	6.8910e+02	0.029427	2.69	11111111111111111000000000000000	CONFIRMED
8235924	0.588001053	132.0587540	1.14510	2.9740e+02	0.015848	0.99	11111111111111111000000000000000	CONFIRMED
6941084	85.735720200	170.9812100	7.62500	7.4770e+02	0.025021	2.94	11111111111111111000000000000000	CONFIRMED
6200235	1.078389713	133.2504100	1.33940	3.0050e+02	0.018374	1.98	11111111111111111000000000000000	CONFIRMED
11460462	5.037280330	134.1094000	2.06190	7.6300e+01	0.010281	1.55	11111111111111111000000000000000	CONFIRMED
8612275	3.289726319	131.7552200	2.32740	2.3490e+02	0.013779	1.37	11111111111111111000000000000000	CONFIRMED
8612275	7.186445940	136.6234500	1.49720	4.0200e+02	0.022060	2.19	11111111111111111000000000000000	CONFIRMED
7207061	15.942484530	146.3315700	3.48940	1.0937e+03	0.029718	2.62	00011111111111111000000000000000	CONFIRMED
4545187	41.008111700	147.0338200	4.37600	1.0045e+03	0.034114	2.64	11111111111111111000000000000000	CONFIRMED
7286911	11.555620420	138.1975200	1.67580	4.4150e+02	0.022688	2.11	11111111111111111000000000000000	CONFIRMED
8591173	12.288504600	141.6186900	2.80700	3.4210e+02	0.017657	3.22	11111111111111111000000000000000	CONFIRMED
6962109	17.132631250	147.1546000	3.05550	8.5020e+02	0.026597	2.31	00011111111111111000000000000000	CONFIRMED
5706595	19.023136100	139.6598800	3.43100	4.0160e+02	0.019553	2.04	11111111111111111000000000000000	CONFIRMED
