kepid	koi_period	koi_prad	koi_quarters
6190535	3.652810043	0.89	00011111111111111000000000000000
9834257	15.651348720	118.33	11111111111111111000000000000000
10290666	6.866742260	0.79	11111101110111011000000000000000
9529744	8.371595540	2.39	11111111111111111000000000000000
10748621	286.175587500	63.23	11111101110111011000000000000000
4824268	152.151447950	53.89	11111111111111111000000000000000
6527016	0.542636318	1.39	11111111111111111000000000000000
6431670	29.911334059	47.83	00110100011110000000000000000000
7376500	5.877122485	125.68	00000001111111111000000000000000
9636559	10.636305846	64.91	00000000011111111000000000000000
8095110	2.103238900	36.63	11111111111111111000000000000000
11499263	46.698200933	38.79	11111110111011101000000000000000
10328393	15.995603730	1.04	11111111111111111000000000000000
9775253	4.394517980	65.76	00000000010000000000000000000000
3858988	25.951879500	35.10	11111011101110111000000000000000
3848966	29.768183100	3.98	11111111111111111000000000000000
10798605	56.048096688	42.62	11111111111111111000000000000000
5895083	2.251612150	1.14	11111111111111111000000000000000
9452897	36.766236400	1.28	01111111111111111000000000000000
9714123	50.355458980	31.66	01111111111111111000000000000000
6118370	14.032877500	1.45	00011111111111111000000000000000
2717158	13.222614900	1.75	11111111111111111000000000000000
6209677	2.537421640	0.93	11111111111111111000000000000000
6198256	3.548286910	1.69	11111111111111111000000000000000
9664276	62.596544000	2.25	11111101110111011000000000000000
2437112	18.798520000	2.04	11111111111111111000000000000000
7987086	156.516573980	61.44	11111111111111111000000000000000
7374746	1.366946478	43.45	00011111111111111000000000000000
8668810	313.092750660	47.52	01111111111111111000000000000000
6519865	0.566813677	0.77	01111111111111111000000000000000
8868907	157.322639430	56.66	11111111111111111000000000000000
3865298	9.530402160	60.49	1000000000000000000000000000
10091110	4.218512654	16.67	00011101110111011000000000000000
10091110	8.529991199	44.86	00011101110111011000000000000000
3542574	3.471400450		00000000011111111000000000000000
3544694	1.922862476	70.65	00000000011111111000000000000000
11521793	16.007472370	2.99	11111111111111111000000000000000
9085563	54.649367900	2.64	00011111111111111000000000000000
11337372	100.827672500	4.35	00011110111011101000000000000000
7748487	15.576406100	1.79	11111111111111111000000000000000
3219037	10.005069740	1.11	11111111111111111000000000000000
5952448	0.905675699	0.77	11111111111111111000000000000000
5710069	36.258074900	1.82	11111111111111111000000000000000
9967009	12.432699700	1.88	01111101110111011000000000000000
9967009	30.990299700	2.21	01111101110111011000000000000000
11874338	15.975041700	90.37	11111111111111111000000000000000
9763612	16.050546400	0.81	11111111111111111000000000000000
6199716	0.805267592	1.35	00011111111111111000000000000000
9468384	11.082622625	48.38	00000001111111111000000000000000
8868364	421.428481940	54.16	11111111111111111000000000000000
10092312	1.096587245	168.68	11111101110111011000000000000000
3964545	3.012476415	58.77	00111011101110111000000000000000
9656397	204.741047580	97.39	11111111111111111000000000000000
5444491	0.759740194	0.67	11111111111111111000000000000000
3735629	4.664186517	278.81	00000001111111111000000000000000
8244173	1.092066399	40.74	00011111111111111000000000000000
6546508	3.053578643	35.35	00011111111111111000000000000000
9886224	2.992662857	60.35	00000000011111111000000000000000
3735634	4.664188563	52.09	11111111111111111000000000000000
5730380	0.954873008	0.81	11111111111111111000000000000000
6058875	0.564934120	33.40	00011111111111111000000000000000
10735564	1.674984844	150.48	00001111111111111000000000000000
6200810	35.875448200	2.35	11111111111111111000000000000000
3561464	7.319452940	5.05	11111011101110111000000000000000
3561464	35.800711200	7.97	11111011101110111000000000000000
5962509	0.790049989	0.67	11111111111111111000000000000000
3561464	4.327105790	3.58	11111011101110111000000000000000
6359802	14.154026150	29.61	00011111111111111000000000000000
7121885	33.937542130	138.25	00011111111111111000000000000000
5213404	20.705715300	3.22	11111111111111111000000000000000
4844470	60.532988000	1.91	11111011101110111000000000000000
6205566	3.722867900	0.74	11111111111111111000000000000000
11551692	58.019858300	3.46	11111110111011101000000000000000
9995771	15.061783500	1.61	00011111111111111000000000000000
7287391	4.286103033	25.80	00011111111111111000000000000000
6756202	290.777871900	45.27	11110111011101110000000000000000
10215869	5.017239915	41.75	00000100010000000000000000000000
5456319	0.937923475	0.52	11111011101110111000000000000000
2307206	204.032934200	57.35	01111111111111111000000000000000
7025540	2.148219541	49.60	00011111111111111000000000000000
7620844	58.621578824	40.43	11111111111111111000000000000000
6677267	3.125821128	110.58	11111111111111111000000000000000
7732791	1.032068851	44.35	01000100011110000000000000000000
5736801	6.675187100	1.09	00011111111111111000000000000000
8177798	1.450205839	92.78	00100010001000100000000000000000
10489521	3.224486463	79.08	00000000010111011000000000000000
12643582	44.145797770	62.24	00000000011111111000000000000000
9328641	33.323957600	2.55	11111111111111111000000000000000
9966219	17.955967300	1.96	11111101110111011000000000000000
5991070	0.941029540	1.41	11111111111111111000000000000000
5531953	1.992812339	6.81	11111111111111111000000000000000
3757778	36.514374043	33.27	00011011101110111000000000000000
11754430	39.818832000	2.23	11111110111011101000000000000000
9995771	25.433786400	2.00	00011111111111111000000000000000
11875511	67.451045000	36.70	11111111111111111000000000000000
6231721	2.693399740	1.04	11111111111111111000000000000000
9536108	10.430031180	1.14	11111111111111111000000000000000
8905246	27.637147080	6.96	11111111111111111000000000000000
5213230	52.609510300	1.83	11111111111111111000000000000000
3326377	198.710625100	3.56	11111111111111111000000000000000
6233466	15.873380595	630.53	00000001111111111000000000000000
5460434	50.563697000	1.57	11111011101110111000000000000000
11249624	65.583665567	41.22	11111111111111111000000000000000
6426592	394.678162670	52.16	11110111011101110000000000000000
8491745	111.319805220	63.68	11111111111111111000000000000000
3970117	110.295126840	37.88	11111011101110111000000000000000
11147814	95.178317934	28.75	11111111111111111000000000000000
10922659	31.254323800	2.29	00011111111111111000000000000000
8892720	61.491147900	22.76	00011111111111111000000000000000
6021275	110.286703100	1.41	11110111011101110000000000000000
7869917	11.806173700	2.87	11111111111111111000000000000000
11754430	6.158286660	1.20	11111110111011101000000000000000
6032920	10.828825742	0.76	11111111111111111000000000000000
8409295	82.292865000	1.82	11111111111111111000000000000000
7131760	92.436978000	2.89	11111111111111111000000000000000
11922778	65.427645000	1.65	11111111111111111000000000000000
9468382	11.082605530	7.34	11111111111111111000000000000000
6145201	22.783277600	1.33	11111111111111111000000000000000
5986209	23.737952838	53.27	00011111111111111000000000000000
9226339	21.461845300	19.89	11111111111111111000000000000000
6525209	75.131948830	26.21	11111111111111111000000000000000
2975770	369.069345000	3.07	00110011001100110000000000000000
5534965	243.821221310	56.63	11111111111111111000000000000000
5512513	0.774598560		11110111011101110000000000000000
9965206	16.227548674	46.52	00011101110111011000000000000000
4247023	47.189437000	66.71	
4848423	1.501760172	90.92	00000011001100110000000000000000
11403216	4.053254470	1668.79	00011111111111111000000000000000
11853878	7.684333460	2.58	11111110111011101000000000000000
5774375	1.549979213	136.64	11110111011101110000000000000000
7692093	11.166228850	1.56	11111111111111111000000000000000
8263752	10.993819630	40.17	11111111111111111000000000000000
8263752	10.993808700	5.33	11111111111111111000000000000000
7772914	23.133449400	2.55	11111111111111111000000000000000
3529290	8.953965600	0.84	11111111111111111000000000000000
3529290	13.728137300	1.06	11111111111111111000000000000000
9285265	16.586032900	2.09	11111111111111111000000000000000
6025124	26.837718080	12.68	11110111011101110000000000000000
5780930	16.752507700	3.65	11111111111111111000000000000000
5531953	3.531058350	10.61	11111111111111111000000000000000
4164393	49.612757516	57.08	11111011101110111000000000000000
6277410	6.325895740	1.14	11111111111111111000000000000000
9843517	11.937835400	1.15	11111101110111011000000000000000
8812045	32.715906000	3.68	11111111111111111000000000000000
7288444	15.331771900	1.91	11111111111111111000000000000000
3101923	82.331756000	2.08	11111111111111111000000000000000
10881457	84.704139000	4.17	00011101110111011000000000000000
5513861	0.755105584	76.26	11110111011101110000000000000000
9948002	101.263362820	44.00	11111111111111111000000000000000
5264304	120.581671780	41.71	00011111111111111000000000000000
10960995	1.558544209	35.12	00011111111111111000000000000000
9592575	2.637574080	76.02	00011111111111111000000000000000
7898576	8.646361880	54.24	00000000010000000000000000000000
5806800	125.288206000	1.50	11111111111111111000000000000000
11671429	112.463588930	129.04	11111111111111111000000000000000
5621333	27.096514600	2.13	11111111111111111000000000000000
5621333	11.547498300	1.48	11111111111111111000000000000000
5392897	42.399304290	44.70	00011111111111111000000000000000
3236705	83.266410300	2.89	11111111111111111000000000000000
5282049	5.910399050		00011011101110111000000000000000
11810124	11.604488100	1.88	11111111111111111000000000000000
6023859	27.009807384	22.32	00110011001100110000000000000000
3433668	15.021978400	1.77	11111111111111111000000000000000
2849140	11.823722800	1.25	11111111111111111000000000000000
7503885	91.078624000	3.26	00011111111111111000000000000000
3629330	85.272459000	3.85	11100111111111111000000000000000
5471289	12.425926750	2.66	11111111111111111000000000000000
8121328	19.068951300	1.63	11111111111111111000000000000000
9783760	89.739813700	38.01	11111101110111011000000000000000
9528430	90.082555620	49.20	11111111111111111000000000000000
5529552	0.759768478	0.64	11111111111111111000000000000000
8882847	42.201158700	37.39	11111111111111111000000000000000
9773869	15.651290280	78.30	00000001111111111000000000000000
6707942	9.014220178	15.49	00110011001100110000000000000000
5023948	1.824653341	55.44	00000011101110111000000000000000
5113053	3.185090259	92.50	00000011100100000000000000000000
5817957	372.768880000	3.66	11111111111111111000000000000000
11853878	5.709407950	1.51	11111110111011101000000000000000
4743508	2.086076372	1543.74	00111111111111111000000000000000
11810124	3.638989530	1.68	11111111111111111000000000000000
11303322	38.130332400	1.54	11111111111111111000000000000000
11241912	14.427350880	1.53	11111111111111111000000000000000
6043538	6.225337400	1.92	11111111111111111000000000000000
8824737	12.902358740	1.49	11111111111111111000000000000000
9349757	36.433786700	2.20	11111111111111111000000000000000
11519134	58.585035700	149.98	11111111111111111000000000000000
7289338	12.501490500	2.24	11111111111111111000000000000000
5004909	40.651102100	1.70	11111111111111111000000000000000
6278670	89.945828000	3.46	11111111111111111000000000000000
5898983	40.145475700	13.01	11111111111111111000000000000000
7703955	265.478470000	4.20	11111111111111111000000000000000
8552719	1.546222068	0.77	11111111111111111000000000000000
12164634	89.331382800	8.02	11111111111111111000000000000000
5193077	22.294148500	1.50	11111011101110111000000000000000
5617259	1.048130894	4.52	11111111111111111000000000000000
8880123	46.716233600	2.03	11111111111111111000000000000000
9474756	17.606270100	1.72	11111111111111111000000000000000
10068919	43.562258580	80.02	11111111111111111000000000000000
7353970	198.443477000	41.72	11111111111111111000000000000000
12316447	17.907664726	282.86	00000000011111111000000000000000
5823557	2.404412200	0.85	11111111111111111000000000000000
10491554	22.771964840	104.17	00000001110111011000000000000000
9785454	184.520153920	23.38	11111101110111011000000000000000
8636333	82.175197000	2.24	11111111111111111000000000000000
7136958	29.015852933	1183.06	00011111111111111000000000000000
1995732	77.362414760	41.66	01111111111111111000000000000000
6069674	495.710950000	4.41	11111111111111111000000000000000
8081239	10.358570390	1.68	11111111111111111000000000000000
5308663	20.067924700	2.25	00011111111111111000000000000000
3745559	30.254118600	2.80	11111111111111111000000000000000
8356054	17.081202417	39.24	00011001100110011000000000000000
9117416	20.034708000	2.24	11111111111111111000000000000000
6356400	541.924520000	3.15	11111111111111111000000000000000
9117416	3.157220860	1.41	11111111111111111000000000000000
5900235	58.770104500	1.57	11111111111111111000000000000000
9474756	6.685438000	1.25	11111111111111111000000000000000
7517261	23.238558700	2.18	01111111111111111000000000000000
7517261	8.543377400	1.58	01111111111111111000000000000000
5653795	118.314913000	7.23	11111111111111111000000000000000
8424002	20.359718990	0.80	11111111111111111000000000000000
8635938	43.798566000	48.52	11111111111111111000000000000000
10464666	131.736304850	54.38	11111111111111111000000000000000
5024292	4.301031137	93.01	00000011100100000000000000000000
4659255	198.013791810	38.49	01111011101110111000000000000000
8263746	10.993826800	52.69	00000001111111111000000000000000
5877292	11.720169300	1.34	00011111111111111000000000000000
10657406	1.682934607	1.06	11111111111111111000000000000000
3428468	114.908624190	42.78	11111111111111111000000000000000
7091432	11.555324450	1.70	11111111111111111000000000000000
9845909	11.570600500	1.33	00011101110111011000000000000000
